X,Y
16.5278578743892, 0.04236407405587794
16.644961849658557, 0.060031517964104886
16.832236755085766, 0.06876131377758288
17.042874256928094, 0.06859125282017775
17.183340828612568, 0.07735883995752246
17.253511758770422, 0.06842119186277174
17.417382497326265, 0.07716988333818264
17.557765928098227, 0.06817554825763139
17.65142416603996, 0.07698092671884371
17.815211763683294, 0.06796769597635777
17.979040931782883, 0.06783542634282025
18.1194659330111, 0.06772205237121653
18.260057216064336, 0.10313252283540741
18.423969525076433, 0.12076217541976675
18.517710903930677, 0.1473294760988777
18.658052764246385, 0.12945417990937624
18.821965073258482, 0.14708383249373647
19.009323119598204, 0.17357555052511042
19.14991440265144, 0.2089860209893013
19.290588826617185, 0.26215841367138903
19.407734372342798, 0.2887068186885653
19.54836722585229, 0.3329982502617046
19.642025463794024, 0.3418036287229178
19.75912943906338, 0.35947107263114564
19.923249600356748, 0.421505530760248
20.087161909368845, 0.4391351833446073
20.11077392852149, 0.48352109322741654
20.251448352487238, 0.5366934859095043
20.298464538511247, 0.5810605001303797
20.509393033547358, 0.6430571669356144
20.696875791255845, 0.6961917682938354
20.790617170110085, 0.7227590689729446
20.931125312250813, 0.7404076172192395
21.071675024847796, 0.7669371265744811
21.16541640370204, 0.7935044272535912
21.18940255696097, 0.9178189871169371
21.212474160182303, 0.8467524025834141
21.353522718254343, 0.9798534452460403
21.470751404892464, 1.0241637724811135
21.564742206484233, 1.1040168398139159
21.588520507461897, 1.1839265941325188
21.65902400126979, 1.2460366349093572
21.799906277516808, 1.3436138331361884
21.870285059955936, 1.3790809905861812
21.893980220021085, 1.4412288226868872
21.98801259206911, 1.5299628511286376
22.011125765746698, 1.4677772277040635
22.082128105029646, 1.6364588017882848
22.10519970825098, 1.5653922172547627
22.175827913427636, 1.6541451413584465
22.199730925774062, 1.760697779003896
22.293680156909573, 1.8316698852277487
22.410825702635186, 1.8582182902449254
22.481495478268098, 1.955852175457558
22.52859480520462, 2.0179811118963302
22.622419324971375, 2.0623103347933376
22.669560222364147, 2.1333202323410587
22.716493267475652, 2.1599253243440364
22.71682583112569, 2.2309730132156256
22.81065035089244, 2.275302236112633
22.857874389197725, 2.364074055878251
23.02166198684106, 2.355060825135765
23.06909387742762, 2.4882374504461264
23.115569647520324, 2.417151970250669
23.233089327352225, 2.523629025248383
23.420073239585655, 2.47019209329922
23.53671993983621, 2.3901689650090128
23.58307099856015, 2.29244060148671
23.630087184584163, 2.3368076157075857
23.746900166659735, 2.2923083318531723
23.769930199424813, 2.2123607862107013
23.8627154577852, 2.0346659813839936
23.86313116234775, 2.1234755924734796
23.908941805140373, 1.9102947345348449
23.909274368790413, 1.981342423406434
24.072521550502437, 1.856876698247616
24.142484628379016, 1.8035342446081226
24.16568094296911, 1.7591105434014458
24.18862783482168, 1.661401075541077
24.211741008499267, 1.5992154521165025
24.234895752633108, 1.5459107898008768
24.37498819021129, 1.4747497269576848
24.398600209363934, 1.519135636840494
24.4916764609181, 1.4036075597764257
24.608614154362442, 1.3857511592488598
24.678701943607784, 1.3590515889362114
24.795514925683364, 1.3145523050817989
24.842156977601082, 1.2789906693221367
24.9119953441089, 1.1990053323557976
24.93494223596147, 1.1012958644954294
