X,Y
16.997146755047975, 0.2995340329767089
17.137322333538666, 0.24613489235141284
17.230980571480398, 0.25494027081262693
17.394976021405007, 0.290331845614884
17.582583490482254, 0.3701093302999494
17.699604324839104, 0.3700148519902804
17.840070896523578, 0.3787824391276251
17.980412756839286, 0.36090714293812454
18.027512083775807, 0.4230360793768968
18.21470384829051, 0.41400395297247616
18.30940134763861, 0.6448333591574045
18.35650067457513, 0.7069622955961776
18.426837886558005, 0.7335484919372206
18.474103495319547, 0.8312012728117875
18.614403785179, 0.8044450155133376
18.778399235103606, 0.8398365903155955
18.895586351285473, 0.8752659564417193
18.919447793175642, 0.9729376329782209
19.01331388339865, 1.0261478169841771
19.10676426905911, 0.9905483899006464
19.153905166451885, 1.061558287448368
19.318191609570274, 1.159116590013265
19.31852417322031, 1.2301642788848532
19.529369527343913, 1.2743990234721911
19.740090170098746, 1.2919908847326829
19.740630586030058, 1.4074433791490142
19.741129431505115, 1.514014912456398
19.741586706523915, 1.6117054846548324
19.882385841858426, 1.6915207606637663
19.906288854204853, 1.7980733983092159
20.093397477807045, 1.7712793496868993
20.164150394352465, 1.8866751571174287
20.25843218913802, 2.028694952212871
20.329101964770928, 2.1263288374255036
20.398857190366236, 2.0285815782412673
20.51637687019814, 2.1350586332389803
20.610409242246163, 2.2237926616807306
20.610866517264967, 2.3214832338791656
20.611240651371258, 2.401411883859703
20.75158251168697, 2.3835365876702026
20.822210716863623, 2.472289511773887
20.892090653827694, 2.401185135916496
20.9854994690319, 2.3567047477240175
21.032640366424676, 2.427714645271738
21.056584949227357, 2.543148244026136
21.126464886191428, 2.4720438681687456
21.21974899002687, 2.400920596649421
21.267139310157177, 2.5252162608508333
21.407398029560376, 2.4895790424434354
21.618617517790266, 2.613742437011311
21.68837274338557, 2.515995177827074
21.852035629660143, 2.480339063757742
21.899342808877936, 2.5868728057412573
21.92320425076811, 2.6845444822777584
21.97055300044216, 2.799959185370222
22.111061142582887, 2.817607733616516
22.134215886716728, 2.76430307130089
22.29779563207879, 2.710885035013661
22.368382266799188, 2.790756998008397
22.531671018967465, 2.675172233958527
22.62595281375302, 2.8171920290539694
22.718779642569658, 2.64837818533621
22.81189746458008, 2.541731069381091
22.85833166421653, 2.4617646280766854
22.882442528844226, 2.6127220712668784
22.9523224658083, 2.5416176954094873
23.023200093722483, 2.6836563861668634
23.210184005955913, 2.6302194542177
23.35077528900915, 2.665629924681891
23.3511909935717, 2.754439535771377
23.44397625193208, 2.5767447309446694
23.584733816810335, 2.6476790458446544
23.72486782484477, 2.585398944110411
23.748022568978612, 2.532094281794785
23.818941767349052, 2.6830139336611096
23.95890949355847, 2.5852099874910714
24.028664719153774, 2.487462728306835
24.12207353435798, 2.4429823401143564
24.16817517034439, 2.2919682099383616
24.19074792809067, 2.114330092097456
24.23776411411468, 2.1586971063183307
24.284364595576147, 2.1142545094497205
24.35399510980269, 1.989864366938638
24.40042930943914, 1.9098979256342323
24.44673879770682, 1.8032886010029818
24.49300671551825, 1.6877983152627816
24.586082967072418, 1.5722702381987141
24.679325500451604, 1.4922660055704404
24.79638790526471, 1.5010524883697194
24.913824444184105, 1.589767621149536
