# Chemical synapses and Gap junctions in the C elegans
# From the synapses list dataset used by Cook et al
PQR,DA08,chemical
VB11,PVCR,chemical
VB11,VA12,chemical
AVAL,PVCL,chemical
AVAL,DA08,chemical
AVAL,AS11,chemical
AVJR,AVAL,chemical
AVJR,AVAR,chemical
VB11,VD13,chemical
VB11,DD06,chemical
VB11,vBWMR21,chemical
VB11,DD06,chemical
VB11,vBWMR21,chemical
VA12,DA09,chemical
VA12,DA08,chemical
VB11,PVWR,chemical
VB11,DD06,chemical
VB11,vBWMR21,chemical
VA12,PVCR,chemical
VA12,DB07,chemical
VA12,DA09,chemical
VA12,DA08,chemical
VA12,DB07,chemical
VA12,DA09,chemical
AVKR,hyp,chemical
AVAR,DA08,chemical
AVAR,VA11,chemical
AVAR,AS11,chemical
AVAR,DA08,chemical
AVAR,VA11,chemical
AVAR,AS11,chemical
AVAR,VA11,chemical
AVAR,AS11,chemical
VB11,VD13,chemical
VB11,vBWML21,chemical
DA09,DA08,chemical
DA09,VA12,chemical
DA09,DB07,chemical
PHBL,AVAL,chemical
PHBL,PVCL,chemical
PHBL,AVAR,chemical
VD13,vBWMR21,chemical
PHBL,AVAL,chemical
PHBL,AVAR,chemical
PHBL,AS11,chemical
VA12,VD13,chemical
VA12,vBWMR21,chemical
AVAL,PVCL,chemical
AVAL,VA11,chemical
AVAL,AS11,chemical
VD13,vBWML21,chemical
VD13,VA12,chemical
VA12,PVCR,chemical
VA12,DB07,chemical
VA12,PVCL,chemical
PQR,AVJR,chemical
PQR,AVAL,chemical
PQR,PHBL,chemical
AVAL,LUAR,chemical
AVAL,PVCL,chemical
AVAL,AVAR,chemical
PQR,AVAL,chemical
PQR,PHBL,chemical
AVAL,LUAR,chemical
AVAL,PVCL,chemical
AVAL,AVAR,chemical
AVAL,AS11,chemical
VB11,VA12,chemical
VB11,vBWML21,chemical
AVDL,AVAR,chemical
AVDL,AS11,chemical
AVDL,AVAR,chemical
AVDL,AS11,chemical
AVDL,AVAL,chemical
VD13,vBWMR21,chemical
VD13,VA12,chemical
AVAR,VA11,chemical
AVAR,AS11,chemical
PVWR,LUAR,chemical
PVWR,AVDR,chemical
VA12,VD13,chemical
VA12,vBWMR21,chemical
LUAR,AVAR,chemical
LUAR,AVDL,chemical
LUAR,AVAR,chemical
LUAR,AVAL,chemical
LUAR,AVDL,chemical
LUAR,AVAR,chemical
LUAR,AVAL,chemical
LUAR,AVDL,chemical
LUAR,AVAR,chemical
LUAR,AVAL,chemical
VD13,VA12,chemical
VD13,AVAR,chemical
AVAR,PVCL,chemical
AVAR,DA08,chemical
VB11,VD13,chemical
VB11,vBWMR21,chemical
AVAR,PVCL,chemical
AVAR,DA08,chemical
VB11,VD13,chemical
VB11,vBWMR21,chemical
PVNL,AVJL,chemical
PVNL,AVDL,chemical
VA12,VD13,chemical
VA12,vBWML21,chemical
PVCR,AVAR,chemical
PVCR,AVAL,chemical
VC06,AVL,chemical
VC06,VD12,chemical
VD13,vBWMR21,chemical
VD13,VA12,chemical
