source,target,weight
ASKL,ASIR,0.004175521439950737
ASKL,ASJL,0.0346623311626862
ASKL,ASKR,0.024702679425737648
ASKL,AVHL,0.04812196372407214
ASKL,AWAL,0.005428759593323307
ASKL,DA07,0.0058167844348233225
ASKL,DB05,0.004416294891459874
ASKL,DB06,0.0072600038451838995
ASKL,HSNL,0.03283343522885615
ASKL,PVQL,0.11683381499649922
ASKL,RMGL,0.029966065896339322
AWCL,ADFL,0.026150451811755047
AWCL,AFDL,0.05498345998608755
AWCL,AIAL,0.051965246254186505
AWCL,AIAR,0.09420120645947094
AWCL,AIBL,0.07058139231452706
AWCL,AIBR,0.058724914323160404
AWCL,AIYL,0.22167067968215481
AWCL,AIZL,0.06461307778299852
AWCL,ASEL,0.048006617884115824
AWCL,ASER,0.030676896202709306
AWCL,ASGR,0.02656049765298287
AWCL,ASIL,0.02220535984180146
AWCL,ASIR,0.00542632328590992
AWCL,AUAL,0.02370565902468367
AWCL,AWAL,0.008803806461651142
AWCL,AWCR,0.03383874187453147
AWCL,DA07,0.00558093944974847
AWCL,DB05,0.003940539821012716
AWCL,DB06,0.006662734449252696
AWCL,RIAL,0.10333730114422887
AWCL,SMDVL,0.038364154293030674
HSNL,ADLL,0.01776340321706427
HSNL,AIMR,0.016696916617867943
HSNL,AS07,0.02076921184399591
HSNL,ASHL,0.02222554653491441
HSNL,ASHR,0.03928218942137125
HSNL,ASJR,0.015765506131028024
HSNL,ASKL,0.03827971974798519
HSNL,ASKR,0.022168613658131258
HSNL,AVDR,0.059228074259728085
HSNL,AVFL,0.12128697147839076
HSNL,AVFR,0.09064608155589808
HSNL,AVJL,0.04733784128357741
HSNL,AWAR,0.03197184175128629
HSNL,AWBL,0.03273998087729157
HSNL,AWBR,0.031653443761584986
HSNL,DA06,0.03097275561597112
HSNL,HSNR,0.07203529423297766
HSNL,PVQL,0.024956846041867167
HSNL,RIFL,0.06265628485992127
HSNL,RIML,0.047314568475886526
HSNL,SABVL,0.04162275689316097
HSNL,VA08,0.0326679604412443
HSNL,VA11,0.022747278253033597
HSNL,VC04,0.0030221421167876384
HSNL,VC05,0.05418877092903405
AIMR,ADFR,0.025458491592153656
AIMR,AIAR,0.12074999306843553
AIMR,ALA,0.022116020319365923
AIMR,AS06,0.005990227563290828
AIMR,AS10,0.006900586391049187
AIMR,ASGR,0.046093551575701185
AIMR,ASIR,0.005791267616159681
AIMR,ASJR,0.05832578219151131
AIMR,ASKR,0.06994199277840059
AIMR,AVFL,0.06254328097703549
AIMR,AVFR,0.0632788890837934
AIMR,AVHR,0.03351277004432031
AIMR,AVJR,0.03308771796339761
AIMR,BDUR,0.022234485065301852
AIMR,CEPVR,0.041923775873124035
AIMR,DA06,0.029937008553047487
AIMR,DA07,0.008605513408920332
AIMR,DB05,0.007063685492975339
AIMR,HSNL,0.025988575353524036
AIMR,HSNR,0.0486857892773921
AIMR,OLQDR,0.02004120351710178
AIMR,PVNR,0.028140515476232055
AIMR,RIFR,0.02808833687198344
AIMR,RMGR,0.04503423172992348
AIMR,SMBVR,0.02713305011986424
AIMR,URXR,0.08103642773301285
AIMR,VA08,0.03229683036298244
AIZR,AIBL,0.18681664302611986
AIZR,ALNL,0.006412300156672048
AIZR,AS07,0.025030663304561447
AIZR,ASER,0.03970152314699362
AIZR,AVEL,0.0958230435703411
AIZR,AWAR,0.03584176949722123
AIZR,AWCR,0.03806819911681207
AIZR,DA06,0.0368271902428658
AIZR,RIAR,0.13920682418054844
AIZR,RIMR,0.11573844722900191
AIZR,SIADR,0.03092655858615651
AIZR,SMBDR,0.09436654524731616
AIZR,SMBVR,0.059668095611002364
AIZR,SMDDR,0.05558040291535178
AIZR,VA08,0.039991794169035574
ASGR,ADAR,0.006183002666662327
ASGR,ADFR,0.03502111265346959
ASGR,ADLR,0.04143431146741914
ASGR,AIAR,0.35794377633866814
ASGR,AIBR,0.13777566305712655
ASGR,AINL,0.02788236741067141
ASGR,AIYR,0.05195418856271798
ASGR,AIZR,0.042051637065544906
ASGR,AS08,0.005155513202641801
ASGR,ASER,0.0916717364003547
ASGR,ASIL,0.004571898640016883
ASGR,ASIR,0.09433219381806995
ASGR,AWAR,0.012640646371918604
ASGR,AWCR,0.05124768615275848
ASGR,RIFR,0.009189974851115196
ASGR,RIML,0.03094429134084446
ASKR,ADLR,0.08089722218395581
ASKR,AIAL,0.027631238342701474
ASKR,AIAR,0.23673564307091757
ASKR,AIBR,0.14538503295130348
ASKR,AIMR,0.018988903918775092
ASKR,ALA,0.03467653183211317
ASKR,ASER,0.026199678122394827
ASKR,ASGR,0.03060518319116204
ASKR,ASHR,0.02835074722390235
ASKR,ASIR,0.009512507002175291
ASKR,ASJR,0.0029986483826924576
ASKR,ASKL,0.0208918817855017
ASKR,AVHR,0.04052780219307848
ASKR,AWAR,0.025518013442157424
ASKR,AWCR,0.01689537224728182
ASKR,CEPVR,0.019427778137305163
ASKR,DB05,0.0044153209937995005
ASKR,HSNL,0.03715096492899687
ASKR,HSNR,0.039300582612336786
ASKR,PVQR,0.07068588283415908
ASKR,RIFR,0.027101307588145197
ASKR,RIML,0.03468476865207519
ASKR,RMGR,0.021418988363069033
AWCR,ADFR,0.022897474975407194
AWCR,AFDR,0.02545670502213476
AWCR,AIAL,0.043197743145342256
AWCR,AIAR,0.0699163651959619
AWCR,AIBL,0.057061825436373864
AWCR,AIBR,0.09753798990930038
AWCR,AIYL,0.09320335324777271
AWCR,AIYR,0.16558303767395033
AWCR,AIZR,0.023857637867309666
AWCR,ASEL,0.05660853537513014
AWCR,ASER,0.04537425775265226
AWCR,ASGR,0.041385514883084944
AWCR,ASHR,0.022396370115222563
AWCR,ASIL,0.01885882858130748
AWCR,ASIR,0.02259775599412643
AWCR,AWAL,0.00398240438166555
AWCR,AWCL,0.08846789691267254
AWCR,IL2L,0.0168742461877343
AWCR,RIAL,0.038371349495846425
AWCR,RIML,0.027095939661168786
AWCR,RIVL,0.01927476818583564
DVC,AQR,0.01310905279178988
DVC,AS07,0.02002333203463298
DVC,AS08,0.015385631945449747
DVC,AS09,0.018013819169044595
DVC,AS11,0.01439540364501863
DVC,AVAR,0.08166098141280947
DVC,AVG,0.03506559904203287
DVC,AVL,0.05020639267047821
DVC,DA02,0.01096764753437662
DVC,DA03,0.015519281773633004
DVC,DA04,0.018772793004945026
DVC,DA05,0.016740437655254792
DVC,DA06,0.029709094862731586
DVC,DA07,0.008686658538412278
DVC,DA08,0.02617628864360636
DVC,DB05,0.0064942633091258
DVC,DB06,0.01079450959320489
DVC,DD06,0.029474333426200174
DVC,DVB,0.033838237155156464
DVC,LUAR,0.010887584403358087
DVC,PQR,0.008615741830083422
DVC,PVCL,0.04177034655475754
DVC,PVCR,0.03868868315218067
DVC,PVPR,0.06346362396698339
DVC,PVT,0.04069124981751303
DVC,RIGL,0.02344551928994615
DVC,RIGR,0.021869431898827955
DVC,RMFL,0.009729903605741424
DVC,RMFR,0.015873987961042824
DVC,SABVL,0.01156859003711618
DVC,VA03,0.011718608257330865
DVC,VA04,0.008375088540124006
DVC,VA05,0.012516653960583268
DVC,VA06,0.014112493855289027
DVC,VA08,0.03247553858956899
DVC,VA09,0.018514976681127945
DVC,VA10,0.010894459983785881
DVC,VA11,0.02308148295519073
DVC,VA12,0.016861550542570956
DVC,VB09,0.013741398973791018
DVC,VC06,0.005065961894480338
DVC,VD01,0.023674127389189892
DVC,VD10,0.01490878841930483
DVC,VD11,0.007885822619965186
DVC,VD12,0.022812544308946338
DVC,VD13,0.021722082303296874
PVT,AS07,0.01891617433668626
PVT,AS08,0.014508187091837797
PVT,AS09,0.015953523424950187
PVT,AVG,0.019086029281888742
PVT,AVKL,0.056958212022893494
PVT,AVKR,0.04593306373453675
PVT,AVL,0.044524364467763936
PVT,DA04,0.018368516585385058
PVT,DA05,0.01661132897155102
PVT,DA06,0.027988528358411306
PVT,DA07,0.0090432325240905
PVT,DA08,0.025120719328881665
PVT,DB06,0.011265786558577158
PVT,DD06,0.031616125154403776
PVT,DVB,0.020061611416191935
PVT,DVC,0.06111574991757437
PVT,LUAR,0.01996823930142764
PVT,PVCL,0.04510945563326719
PVT,PVCR,0.05349897234367859
PVT,PVNL,0.016091899136239884
PVT,PVNR,0.023178205157536644
PVT,PVPR,0.0429342197278512
PVT,PVWR,0.017100935138396483
PVT,RIGR,0.02227900830677487
PVT,RMFL,0.014121918025152842
PVT,RMFR,0.019042276323243533
PVT,SABVL,0.011755734491727302
PVT,VA05,0.012193086521407074
PVT,VA06,0.013352123486079942
PVT,VA08,0.03126911483853957
PVT,VA09,0.0151438206681064
PVT,VA10,0.010544452330492789
PVT,VA11,0.023116207175051244
PVT,VA12,0.022494929903281977
PVT,VB09,0.012947295802244626
PVT,VB11,0.009791861253458104
PVT,VC06,0.011035130300399758
PVT,VD11,0.014152140079960407
PVT,VD12,0.028961375897693056
PVT,VD13,0.07284644498236491
RIGR,AIBL,0.09076899573240602
RIGR,AIZR,0.10013001261593069
RIGR,AQR,0.031123744015831283
RIGR,AS07,0.023038450923029075
RIGR,AVER,0.06457879602865306
RIGR,AVKL,0.10674179894465441
RIGR,AVKR,0.048630787034624666
RIGR,BAGL,0.03843206363674944
RIGR,DA06,0.03402713548407434
RIGR,OLQVR,0.037892139825310894
RIGR,RIAR,0.060927273158585205
RIGR,RIBR,0.05287703384032485
RIGR,RIGL,0.06505107198765779
RIGR,RMFL,0.02428937187613624
RIGR,RMHL,0.07166536165761629
RIGR,URXR,0.056698957851862714
RIGR,URYDR,0.018645516134292356
RIGR,URYVR,0.03694436600712209
RIGR,VA08,0.03753712324513852
RIVL,AIBL,0.04320999391030284
RIVL,ALNL,0.0037967254853861774
RIVL,AS08,0.006537233380972249
RIVL,DA07,0.003637596668360723
RIVL,DB05,0.0027418773085260317
RIVL,DB06,0.004619251683032861
RIVL,RIAL,0.05624194386460457
RIVL,RIAR,0.057118689032877534
RIVL,RIVR,0.11041605293167561
RIVL,RMDL,0.08147399454671411
RIVL,RMDVL,0.12763523369466706
RIVL,RMFR,0.005322863687956587
RIVL,SAADR,0.1414261420759002
RIVL,SDQL,0.0036257534964340412
RIVL,SDQR,0.07402426004813367
RIVL,SIAVL,0.0050239784667417825
RIVL,SIAVR,0.07730794131115017
RIVL,SIBDR,0.037814754575846876
RIVL,SMDDR,0.058119341634992
RIVL,SMDVL,0.0952676258290097
RIVL,VA10,0.004638746366714941
BAGL,AINL,0.023042350955683806
BAGL,AINR,0.021224885269919936
BAGL,AIZR,0.05726904459387222
BAGL,AS06,0.00826683563525803
BAGL,AS07,0.02813894253150447
BAGL,AS08,0.023000256974999266
BAGL,AUAR,0.02667558091266479
BAGL,AVER,0.11058021935955994
BAGL,BAGR,0.04373962514548898
BAGL,DA06,0.04318300014846024
BAGL,DA07,0.011805105370878132
BAGL,DB05,0.00919022185887473
BAGL,RIAR,0.1301251973435146
BAGL,RIBR,0.15730694447128457
BAGL,RIGL,0.05271265591546701
BAGL,RIGR,0.11056836707714944
BAGL,RIVR,0.02554084096637562
BAGL,URAVR,0.020669800860816163
BAGL,URYVR,0.006713001682932612
BAGL,VA07,0.00936092847323613
BAGL,VA08,0.04719945322496139
BAGL,VA11,0.033686741227097895
HSNR,ALA,0.016621728870869483
HSNR,AS05,0.02360405064422692
HSNR,AS07,0.024708826185987746
HSNR,AS08,0.018096461073065714
HSNR,ASHL,0.032119766159872075
HSNR,ASKR,0.035321813845444576
HSNR,AVFL,0.049013876483192775
HSNR,AVFR,0.037181604961876794
HSNR,AVHL,0.03025346790449362
HSNR,AVJL,0.03738953337936055
HSNR,BDUR,0.03285974598267043
HSNR,DA04,0.023670358122813557
HSNR,DA05,0.03568474066640143
HSNR,DA06,0.05038079539069734
HSNR,DB05,0.022545164997199427
HSNR,HSNL,0.03542866887611171
HSNR,PVNR,0.055605757490647584
HSNR,PVPR,0.058416123189473076
HSNR,RIFR,0.06205371127079114
HSNR,SABD,0.028276586346383182
HSNR,SABVR,0.023933398562057066
HSNR,VA06,0.03162138222589312
HSNR,VA08,0.03872578449258021
HSNR,VA11,0.02701306187882004
HSNR,VC02,0.04915121075819576
HSNR,VC03,0.02186869866249074
HSNR,VC04,0.016113866969515736
HSNR,VC05,0.03585085496282342
HSNR,VD04,0.04648895964604484
RIBR,AINL,0.01865758412942507
RIBR,AS02,0.007431115215406335
RIBR,AS04,0.00476661538572362
RIBR,AS06,0.00902590923724042
RIBR,AS07,0.029004145772586747
RIBR,AS08,0.02225469342184177
RIBR,AS09,0.022318958328982057
RIBR,AVEL,0.08276704932554992
RIBR,AVER,0.06481952111530087
RIBR,BAGL,0.03762431258348713
RIBR,DA04,0.027518748433578998
RIBR,DA06,0.04180486632356036
RIBR,DB05,0.009416353261367168
RIBR,OLQDR,0.03723867851386266
RIBR,RIAR,0.06049202149792792
RIBR,RIBL,0.06312170193946104
RIBR,RIGR,0.04376589268197203
RIBR,RIS,0.03130452422046571
RIBR,SIADR,0.022787580410013747
RIBR,SIAVR,0.02070993525258568
RIBR,SIBDR,0.02112612130045439
RIBR,SIBVR,0.02364972443151554
RIBR,SMDDL,0.05172219578037649
RIBR,SMDDR,0.03890793152724278
RIBR,SMDVL,0.07114844299460854
RIBR,SMDVR,0.037202253608050025
RIBR,URYVR,0.02048801892454233
RIBR,VA08,0.04634082175702866
RIBR,VA11,0.03258428262584188
SAADL,AS01,0.013415660360074716
SAADL,AS02,0.007027570389778057
SAADL,AS03,0.010873158760458431
SAADL,AS04,0.005150153317938385
SAADL,AS05,0.01288442343142527
SAADL,AS06,0.008369599281555938
SAADL,AS07,0.04002034709801796
SAADL,AS08,0.028458812995617488
SAADL,AS09,0.03263439325248353
SAADL,AS10,0.010714305439984478
SAADL,AVAL,0.19333864423704158
SAADL,DA04,0.03514733355335609
SAADL,DA06,0.05952642334045545
SAADL,DA07,0.015420482809826433
SAADL,DB05,0.010268404340437636
SAADL,DB06,0.01769439506408393
SAADL,OLLR,0.052932295182737656
SAADL,PHCR,0.009165786638639315
SAADL,RIML,0.0645400165975129
SAADL,RIMR,0.11950139144527441
SAADL,RIVR,0.018746636127433325
SAADL,RMFR,0.021169219880417
SAADL,SABVR,0.009058961349092018
SAADL,SDQR,0.020873481983421892
SAADL,VA04,0.013951450409434255
SAADL,VA06,0.028203018919094002
SAADL,VA07,0.009728579150955024
SAADL,VA08,0.06100507367758714
SAADL,VA10,0.020107598966073854
SAADL,VA11,0.03436057462842225
SAADL,VB06,0.005022099939974963
SAADL,VB10,0.0062728357745510015
SAADL,VD08,0.0044168716568434045
SAAVL,ALNL,0.008516378944187395
SAAVL,AS04,0.004226307921984699
SAAVL,AS07,0.03387756154719842
SAAVL,AS08,0.024006698602417564
SAAVL,AS09,0.027819164931488977
SAAVL,AVAL,0.168377474885241
SAAVL,DA01,0.01851126012120952
SAAVL,DA02,0.015120780307198664
SAAVL,DA03,0.025566907334881258
SAAVL,DA04,0.02954519975907896
SAAVL,DA05,0.025355989079588106
SAAVL,DA06,0.05064378993963777
SAAVL,DA07,0.01294470686710693
SAAVL,DA08,0.030886689696043027
SAAVL,DB06,0.01467596441045878
SAAVL,LUAR,0.0137849098868029
SAAVL,PVCL,0.05080637056625726
SAAVL,PVCR,0.04491506069792845
SAAVL,RIMR,0.08174393018053888
SAAVL,RMFR,0.013847659964463967
SAAVL,SMBDR,0.025899021783295416
SAAVL,SMBVR,0.019944004155229005
SAAVL,SMDDR,0.05529309290336474
SAAVL,VA03,0.01508416113988372
SAAVL,VA05,0.021310054495449874
SAAVL,VA06,0.02404527932936623
SAAVL,VA08,0.05152849712831576
SAAVL,VA09,0.023448395562954985
SAAVL,VA10,0.01693722357855935
SAAVL,VA11,0.02841591909029147
SAAVL,VB09,0.01919529125818624
SAAVL,VD08,0.003726253931390775
DB01,AS01,0.017117068146438014
DB01,AS02,0.011979845084601731
DB01,AS03,0.012840873796850288
DB01,AS07,0.01115748960182774
DB01,AS08,0.007870115092597095
DB01,AVBR,0.04074203733451287
DB01,DA01,0.1071459705792866
DB01,DA02,0.02827073583117591
DB01,DA04,0.011015038985057719
DB01,DA06,0.02484799139155384
DB01,DB02,0.01223272590291795
DB01,DB04,0.012002821332756212
DB01,DD01,0.12820429480461984
DB01,FLPR,0.01248683711002579
DB01,PVDL,0.00943841837635224
DB01,RID,0.021948666741918758
DB01,VA01,0.00942671647729616
DB01,VA02,0.02385334035113706
DB01,VA08,0.017026975280924898
DB01,VB01,0.013059814527066909
DB01,VB02,0.009006533292271874
DB01,VB03,0.011132458968783338
DB01,VB04,0.011211312450285003
DB01,VD01,0.23242712078096497
DB01,VD02,0.1721665584003067
DB01,VD03,0.03138823935847061
RIGL,ADFL,0.018904516856876757
RIGL,AIBR,0.12777998136483837
RIGL,AIZL,0.1491319146604079
RIGL,ALNL,0.014812494166374571
RIGL,AQR,0.041139908553100374
RIGL,AS07,0.01986542329965656
RIGL,AVEL,0.055752865290879604
RIGL,AVKR,0.04006430781033595
RIGL,BAGL,0.01757622687349859
RIGL,BAGR,0.03217647865225168
RIGL,DA06,0.0291224476833871
RIGL,OLQVL,0.030810271796042486
RIGL,PVPL,0.04395989225438664
RIGL,RIBL,0.044620625479455465
RIGL,RIGR,0.048998355476898715
RIGL,RIML,0.04371893295945614
RIGL,RIR,0.03383296964080101
RIGL,RMFL,0.033314902862373014
RIGL,RMHR,0.0424301544443016
RIGL,URXL,0.04666018415217594
RIGL,URYDL,0.02012097610371719
RIGL,URYVL,0.014774857585155805
RIGL,VA08,0.0317596614978463
RIGL,VB02,0.018671650535782534
RIML,AIBR,0.1289677022656785
RIML,AS07,0.026014965139594916
RIML,AS08,0.019579702510001188
RIML,AS09,0.01984800227131348
RIML,AVAR,0.10803759276978554
RIML,AVER,0.06220899505855164
RIML,DA01,0.022487327433829415
RIML,DA03,0.020767062054514344
RIML,DA04,0.023775636126648406
RIML,DA05,0.021077958022629833
RIML,DA06,0.03728766730191499
RIML,DA08,0.02686891723853333
RIML,DB06,0.013468712817121396
RIML,RIMR,0.04047240477144196
RIML,RIS,0.02060448811784933
RIML,RMFL,0.03038916507040529
RIML,SAAVL,0.028716814397521166
RIML,SAAVR,0.027932471233573734
RIML,SABVL,0.015321940547595224
RIML,SMDDL,0.054095593910583634
RIML,SMDDR,0.05679891547926659
RIML,VA03,0.01692514233082616
RIML,VA05,0.016074926423603544
RIML,VA06,0.017124854634967098
RIML,VA08,0.04106152533158167
RIML,VA09,0.01925215175439197
RIML,VA10,0.013668094062756608
RIML,VA11,0.02779463173211402
RIML,VB01,0.025666808240082984
RIML,VB09,0.017709830951322156
RIS,AS01,0.011968975208103963
RIS,AS07,0.019009216756838292
RIS,AS08,0.014596358738875362
RIS,AS09,0.01517341808062104
RIS,AVEL,0.10101956014079827
RIS,AVER,0.07690197393676365
RIS,AVKR,0.037537108334785484
RIS,CEPDL,0.01752684994660758
RIS,CEPVL,0.018211574421686288
RIS,DA01,0.023768394710603834
RIS,DA02,0.013659928217134243
RIS,DA03,0.018546888789444976
RIS,DA04,0.019051001143702867
RIS,DA05,0.015719601208807568
RIS,DA06,0.02845614883207991
RIS,DB01,0.010614823228299465
RIS,RIBL,0.031233905307910113
RIS,RIBR,0.04807806844975086
RIS,RIML,0.03251035010359473
RIS,RIMR,0.05801241182335834
RIS,RMDL,0.023742536988472885
RIS,RMDR,0.049553241789767034
RIS,RMEV,0.028033708479178736
RIS,SABD,0.01576276577552286
RIS,SABVL,0.018743210019494524
RIS,SABVR,0.011291694030506375
RIS,SMDDL,0.028969136046963235
RIS,SMDDR,0.038436761718903735
RIS,SMDVL,0.027172295678932708
RIS,URYDR,0.00895170229002642
RIS,URYVR,0.009663706962999946
RIS,VA01,0.01151012827934692
RIS,VA03,0.015572890024937024
RIS,VA05,0.012788140450263882
RIS,VA06,0.013181653664669585
RIS,VA08,0.03057947161469214
RIS,VA09,0.013951681935224178
RIS,VA10,0.010260369339230982
RIS,VA11,0.02023834753110022
RIVR,AIBR,0.03605755112581199
RIVR,AS08,0.006612424334873196
RIVR,DA07,0.003620372135567596
RIVR,DB06,0.004522082032123761
RIVR,RIAL,0.07584082621234964
RIVR,RIAR,0.0764212318094085
RIVR,RIVL,0.08390353329290652
RIVR,RMDDL,0.05439149467022493
RIVR,RMDR,0.04366358297598644
RIVR,RMDVR,0.057040329313956854
RIVR,RMEV,0.031029157849135056
RIVR,RMHR,0.05390022246876425
RIVR,SAADL,0.0832055067341355
RIVR,SDQL,0.002750370005610167
RIVR,SDQR,0.05622612110314455
RIVR,SIAVL,0.057378428250347696
RIVR,SIAVR,0.005664188805453591
RIVR,SIBDL,0.005822731699620759
RIVR,SMBVL,0.027488600122991928
RIVR,SMDDL,0.07650966167964983
RIVR,SMDVL,0.027508163927517197
RIVR,SMDVR,0.12578686297816416
RIVR,VA10,0.0046565564722561275
RIBL,AS04,0.005064673302049791
RIBL,AS07,0.03338243859929407
RIBL,AS08,0.02436141917250448
RIBL,AS09,0.026133337274755555
RIBL,AVER,0.10420404003591212
RIBL,CEPVL,0.04823881591891143
RIBL,DA01,0.03006060109910348
RIBL,DA03,0.027954016260715774
RIBL,DA04,0.030744929459849885
RIBL,DA05,0.02683476780325073
RIBL,DA06,0.0483838389434
RIBL,DA08,0.033595878685617975
RIBL,OLQDL,0.03148929641913031
RIBL,RIAL,0.07873187077268215
RIBL,RIBR,0.05345340107855444
RIBL,RIGL,0.03956085031783197
RIBL,RIS,0.05455196393974628
RIBL,RMDR,0.032344640761869874
RIBL,SIADL,0.01906603622260278
RIBL,SIBDL,0.021165443835677523
RIBL,SMDVR,0.07644005597045768
RIBL,URYDL,0.04673971631794818
RIBL,VA06,0.022684568789082604
RIBL,VA08,0.0517380543624181
RIBL,VA11,0.03307534465663266
SAADR,ALNL,0.004951615363109201
SAADR,AS01,0.013089897356772847
SAADR,AS02,0.007687230139663458
SAADR,AS03,0.009681365159822075
SAADR,AS04,0.004909287757599723
SAADR,AS05,0.01088224922200053
SAADR,AS06,0.009475494289695602
SAADR,AS07,0.03370183603035457
SAADR,AS08,0.026933063866425907
SAADR,AS10,0.00952146695745896
SAADR,AVAR,0.1552137735184431
SAADR,DA06,0.050595335146755356
SAADR,DA07,0.013865977557690682
SAADR,DB02,0.00802369796604113
SAADR,DB05,0.010531942272485066
SAADR,DB06,0.017563950164670546
SAADR,PHCR,0.007198702330455802
SAADR,PLNR,0.02353749269775401
SAADR,RIML,0.11274351067131592
SAADR,RIMR,0.13273208675183332
SAADR,RMFL,0.05117685464488398
SAADR,RMFR,0.027760752325436684
SAADR,SMBDR,0.04853424594848434
SAADR,SMDVL,0.07785380757231582
SAADR,VA07,0.010731211004623147
SAADR,VA08,0.055551309388641994
SAADR,VA10,0.018318619989966936
SAADR,VA11,0.038345175577320346
SAADR,VB06,0.00484409563918321
SAADR,VD08,0.004043952688795733
SDQL,AS01,0.013348353935822609
SDQL,AS02,0.007439421046524383
SDQL,AS03,0.010003771515697079
SDQL,AS04,0.005567631997001149
SDQL,AS05,0.011860781990363401
SDQL,AS06,0.00990715365194582
SDQL,AS07,0.0343724950801683
SDQL,AS08,0.026045318838815022
SDQL,AS09,0.026644396923816618
SDQL,AS10,0.010227896039355719
SDQL,AVAL,0.12510930908501514
SDQL,AVAR,0.13815495351486629
SDQL,AVDL,0.053210901351482445
SDQL,DA04,0.032515308070513976
SDQL,DA05,0.02872778678200664
SDQL,DA06,0.050327775780334046
SDQL,DA07,0.01444010937939152
SDQL,DA08,0.03845707518473931
SDQL,DB02,0.008988118188637253
SDQL,DB05,0.011220468494702273
SDQL,DB06,0.018557097164445854
SDQL,FLPL,0.027836582704280927
SDQL,PHCR,0.007509936791442143
SDQL,PVCL,0.07487255706232084
SDQL,RIS,0.043205755210898394
SDQL,SABVR,0.010324346996537474
SDQL,SDQR,0.016268336183008564
SDQL,VA07,0.010560769985245633
SDQL,VA08,0.05504510370351282
SDQL,VA10,0.019088054139747783
SDQL,VA11,0.036759115622745496
SDQL,VB06,0.0059193798832703395
SDQL,VB07,0.00601410827301726
SDQL,VB10,0.007427222920007007
SDQL,VD08,0.004042606508320445
VB01,ADAL,0.03194798735131361
VB01,AS04,0.003292192132673352
VB01,AS07,0.016175499089259488
VB01,AVKL,0.07080782319873961
VB01,DA06,0.023109524751126584
VB01,DB02,0.03464379680017236
VB01,DB05,0.0051607427502289634
VB01,DD01,0.05921261022472947
VB01,RIML,0.05401936277661228
VB01,RMFL,0.03643007351393144
VB01,SAADL,0.1413247924380904
VB01,SAADR,0.0649565962391123
VB01,SAAVR,0.022196025927844785
VB01,SABD,0.054402800141752895
VB01,SMBVL,0.019219275315116247
VB01,SMDVL,0.023592955576722984
VB01,VA01,0.0526809047763545
VB01,VA02,0.029455788644779393
VB01,VA03,0.030709131119132153
VB01,VA04,0.022619519495064154
VB01,VA08,0.025089721472105336
VB01,VB02,0.08169239833007721
VB01,VD01,0.05848579085688729
VB01,VD02,0.0387746870781732
SIBDR,AIML,0.07611317251344953
SIBDR,AS01,0.005560194062635204
SIBDR,AS02,0.004121682551263032
SIBDR,AS03,0.004244936361410632
SIBDR,AS04,0.0023633692401543627
SIBDR,AS05,0.004989026065945641
SIBDR,AS06,0.004372132013041458
SIBDR,AS07,0.014270947573336756
SIBDR,AS08,0.010574902818272502
SIBDR,AS09,0.01108443573142857
SIBDR,AS10,0.004473292877335058
SIBDR,AS11,0.009245771365176386
SIBDR,DA01,0.010241156041665067
SIBDR,DA02,0.008566206146855203
SIBDR,DA03,0.011476363832764751
SIBDR,DA04,0.014389210026616478
SIBDR,DA05,0.013963394575397005
SIBDR,DA06,0.02094170470669416
SIBDR,DA07,0.009583035437908526
SIBDR,DA08,0.01699384513914777
SIBDR,DA09,0.015170730124306045
SIBDR,DB02,0.004994596540745159
SIBDR,DB03,0.00810477519644688
SIBDR,DB04,0.007567315848365572
SIBDR,DB05,0.005571129152800934
SIBDR,DB06,0.009466123873339654
SIBDR,DB07,0.009764034949045968
SIBDR,LUAR,0.00811076048802453
SIBDR,PDEL,0.006215800109585741
SIBDR,PHCR,0.004313085512610289
SIBDR,PLMR,0.0020043162995398833
SIBDR,PLNR,0.0037004482510890153
SIBDR,PVCR,0.10346687703298721
SIBDR,PVR,0.02229170693180197
SIBDR,PVWL,0.003945570484851051
SIBDR,PVWR,0.005238895790118188
SIBDR,RIBR,0.08041320915069261
SIBDR,RID,0.011168039901575201
SIBDR,RIVL,0.07681921600524917
SIBDR,SAADR,0.007716087429849635
SIBDR,SABVL,0.0071286425311605905
SIBDR,SABVR,0.004270971779598822
SIBDR,SDQR,0.0039300698818353135
SIBDR,SIBVL,0.0045484463846555915
SIBDR,SIBVR,0.08100357371952352
SIBDR,SMBVR,0.0783139414234207
SIBDR,VA02,0.006048767128070493
SIBDR,VA03,0.008361729221102416
SIBDR,VA04,0.005951390436205134
SIBDR,VA05,0.009044052877454148
SIBDR,VA06,0.00968341481249579
SIBDR,VA07,0.004405125228855001
SIBDR,VA08,0.024341720781314913
SIBDR,VA09,0.011555744817701417
SIBDR,VA10,0.007773623153272324
SIBDR,VA11,0.01793711168339122
SIBDR,VA12,0.015446877443062636
SIBDR,VB04,0.005013620021116722
SIBDR,VB06,0.004452356178245714
SIBDR,VB07,0.005479015774618867
SIBDR,VB08,0.0066171489969804025
SIBDR,VB09,0.009853402416871588
SIBDR,VB10,0.00532568433221025
SIBDR,VB11,0.009902070823313874
AUAR,AINL,0.04660054551053532
AUAR,AINR,0.02304780961275103
AUAR,AIYR,0.044178590810080784
AUAR,AIZR,0.034278143115594524
AUAR,AS02,0.007175481739466366
AUAR,AS03,0.007395493583066098
AUAR,AS05,0.006982391615281448
AUAR,AS06,0.006361292070652091
AUAR,AS10,0.006150774885047432
AUAR,AUAL,0.0227404255005312
